node,degree,pagerank
C658349588,1.6862837678324508e-05,1.196537868233915e-05
M701256243,1.6862837678324508e-05,2.1645950282384256e-05
C2038833145,1.6862837678324508e-05,1.196537868233915e-05
C1090225321,1.6862837678324508e-05,2.1645950282384256e-05
C176393059,1.6862837678324508e-05,1.196537868233915e-05
M2081592180,1.6862837678324508e-05,2.1645950282384256e-05
C1415463623,1.6862837678324508e-05,1.196537868233915e-05
M2142457680,1.6862837678324508e-05,2.1645950282384256e-05
C1892113368,1.6862837678324508e-05,1.196537868233915e-05
C347414925,1.6862837678324508e-05,2.1645950282384256e-05
C973896429,1.6862837678324508e-05,1.196537868233915e-05
C358024140,1.6862837678324508e-05,2.1645950282384256e-05
C1714180943,1.6862837678324508e-05,1.196537868233915e-05
C939157240,1.6862837678324508e-05,2.1645950282384256e-05
C1090758706,1.6862837678324508e-05,1.196537868233915e-05
M150054442,1.6862837678324508e-05,2.1645950282384256e-05
C1020044432,1.6862837678324508e-05,1.196537868233915e-05
C539617916,1.6862837678324508e-05,2.1645950282384256e-05
C1608791385,1.6862837678324508e-05,1.196537868233915e-05
C232005824,1.6862837678324508e-05,2.1645950282384256e-05
C1919939730,1.6862837678324508e-05,1.196537868233915e-05
C598408750,1.6862837678324508e-05,2.1645950282384256e-05
C539353676,1.6862837678324508e-05,1.196537868233915e-05
M157693271,1.6862837678324508e-05,2.1645950282384256e-05
C211483432,1.6862837678324508e-05,1.196537868233915e-05
C749973651,1.6862837678324508e-05,2.1645950282384256e-05
C527338587,1.6862837678324508e-05,1.196537868233915e-05
C472217444,1.6862837678324508e-05,2.1645950282384256e-05
C1142816919,1.6862837678324508e-05,1.196537868233915e-05
M1785024720,1.6862837678324508e-05,2.1645950282384256e-05
C731747895,1.6862837678324508e-05,1.196537868233915e-05
C1262065411,1.6862837678324508e-05,2.1645950282384256e-05
C664959952,1.6862837678324508e-05,1.196537868233915e-05
C165766906,1.6862837678324508e-05,2.1645950282384256e-05
C1329314467,1.6862837678324508e-05,1.196537868233915e-05
M1589972782,1.6862837678324508e-05,2.1645950282384256e-05
C794697128,1.6862837678324508e-05,1.196537868233915e-05
C2024641285,1.6862837678324508e-05,2.1645950282384256e-05
C1905125930,1.6862837678324508e-05,1.196537868233915e-05
M1082828534,1.6862837678324508e-05,2.1645950282384256e-05
C2124256635,1.6862837678324508e-05,1.196537868233915e-05
M888505139,1.6862837678324508e-05,2.1645950282384256e-05
C43319935,1.6862837678324508e-05,1.196537868233915e-05
M1922980914,1.6862837678324508e-05,2.1645950282384256e-05
C751364592,1.6862837678324508e-05,1.196537868233915e-05
C1466271725,1.6862837678324508e-05,2.1645950282384256e-05
C36001292,1.6862837678324508e-05,1.196537868233915e-05
M247370267,1.6862837678324508e-05,2.1645950282384256e-05
C273251993,1.6862837678324508e-05,1.196537868233915e-05
C2001708620,1.6862837678324508e-05,2.1645950282384256e-05
C361871286,1.6862837678324508e-05,1.196537868233915e-05
C288736247,1.6862837678324508e-05,2.1645950282384256e-05
C35982232,1.6862837678324508e-05,1.196537868233915e-05
M22892941,1.6862837678324508e-05,2.1645950282384256e-05
C1862013469,1.6862837678324508e-05,1.196537868233915e-05
C1133530566,1.6862837678324508e-05,2.1645950282384256e-05
C2091924336,1.6862837678324508e-05,1.196537868233915e-05
C1390173238,1.6862837678324508e-05,2.1645950282384256e-05
C868047232,1.6862837678324508e-05,1.196537868233915e-05
M1158398861,1.6862837678324508e-05,2.1645950282384256e-05
C108800627,1.6862837678324508e-05,1.196537868233915e-05
M2113337150,1.6862837678324508e-05,2.1645950282384256e-05
C1737376470,1.6862837678324508e-05,1.196537868233915e-05
M1482479238,1.6862837678324508e-05,2.1645950282384256e-05
C1395954361,1.6862837678324508e-05,1.196537868233915e-05
C208014347,1.6862837678324508e-05,2.1645950282384256e-05
C978764325,1.6862837678324508e-05,1.196537868233915e-05
C428757711,1.6862837678324508e-05,2.1645950282384256e-05
C794529901,1.6862837678324508e-05,1.196537868233915e-05
C1617384474,1.6862837678324508e-05,2.1645950282384256e-05
C1806952334,1.6862837678324508e-05,1.196537868233915e-05
C678188221,1.6862837678324508e-05,2.1645950282384256e-05
C232576109,1.6862837678324508e-05,1.196537868233915e-05
C432014939,1.6862837678324508e-05,2.1645950282384256e-05
C1271127310,1.6862837678324508e-05,1.196537868233915e-05
C1176334928,1.6862837678324508e-05,2.1645950282384256e-05
C575935688,1.6862837678324508e-05,1.196537868233915e-05
M497062281,1.6862837678324508e-05,2.1645950282384256e-05
C2013223494,1.6862837678324508e-05,1.196537868233915e-05
C334899183,1.6862837678324508e-05,2.1645950282384256e-05
C539894160,1.6862837678324508e-05,1.196537868233915e-05
M363315174,1.6862837678324508e-05,2.1645950282384256e-05
C551369367,1.6862837678324508e-05,1.196537868233915e-05
C1200964374,1.6862837678324508e-05,2.1645950282384256e-05
C1927301290,1.6862837678324508e-05,1.196537868233915e-05
C1105744308,1.6862837678324508e-05,1.196537868233915e-05
M1594587984,1.6862837678324508e-05,2.1645950282384256e-05
C1605415064,1.6862837678324508e-05,1.196537868233915e-05
C979012995,1.6862837678324508e-05,2.1645950282384256e-05
C338620258,1.6862837678324508e-05,1.196537868233915e-05
M1251788491,1.6862837678324508e-05,2.1645950282384256e-05
C1595487925,1.6862837678324508e-05,1.196537868233915e-05
M1003324936,1.6862837678324508e-05,2.1645950282384256e-05
C851668858,1.6862837678324508e-05,1.196537868233915e-05
M863994013,1.6862837678324508e-05,2.1645950282384256e-05
C1635040436,1.6862837678324508e-05,1.196537868233915e-05
C1503560125,1.6862837678324508e-05,2.1645950282384256e-05
C571424230,1.6862837678324508e-05,1.196537868233915e-05
C205777727,1.6862837678324508e-05,2.1645950282384256e-05
C2062848289,1.6862837678324508e-05,1.196537868233915e-05
C1320915278,1.6862837678324508e-05,2.1645950282384256e-05
C1638430499,1.6862837678324508e-05,1.196537868233915e-05
C950039239,1.6862837678324508e-05,2.1645950282384256e-05
C1680961673,1.6862837678324508e-05,1.196537868233915e-05
C1423254234,1.6862837678324508e-05,2.1645950282384256e-05
C1413307416,1.6862837678324508e-05,1.196537868233915e-05
M132900077,1.6862837678324508e-05,2.1645950282384256e-05
C2105462780,1.6862837678324508e-05,1.196537868233915e-05
M1361341950,1.6862837678324508e-05,2.1645950282384256e-05
C1332300117,1.6862837678324508e-05,1.196537868233915e-05
C1522607,1.6862837678324508e-05,2.1645950282384256e-05
C121202321,1.6862837678324508e-05,1.196537868233915e-05
M1895969913,1.6862837678324508e-05,2.1645950282384256e-05
C878495161,1.6862837678324508e-05,1.196537868233915e-05
C1237703564,1.6862837678324508e-05,2.1645950282384256e-05
C1497914637,1.6862837678324508e-05,1.196537868233915e-05
M2004147216,1.6862837678324508e-05,2.1645950282384256e-05
C1504858680,1.6862837678324508e-05,1.196537868233915e-05
M690866237,1.6862837678324508e-05,2.1645950282384256e-05
C572503799,1.6862837678324508e-05,1.196537868233915e-05
C1863769929,1.6862837678324508e-05,2.1645950282384256e-05
C1394904891,1.6862837678324508e-05,1.196537868233915e-05
C1060848574,1.6862837678324508e-05,2.1645950282384256e-05
C1207537403,1.6862837678324508e-05,1.196537868233915e-05
M156336453,1.6862837678324508e-05,2.1645950282384256e-05
C273350106,1.6862837678324508e-05,1.196537868233915e-05
C1644550286,1.6862837678324508e-05,2.1645950282384256e-05
C1496845042,1.6862837678324508e-05,1.196537868233915e-05
C1646521204,1.6862837678324508e-05,2.1645950282384256e-05
C922672251,1.6862837678324508e-05,1.196537868233915e-05
M1059902793,1.6862837678324508e-05,2.1645950282384256e-05
C1087400065,1.6862837678324508e-05,1.196537868233915e-05
C521244346,1.6862837678324508e-05,2.1645950282384256e-05
C261895810,1.6862837678324508e-05,1.196537868233915e-05
C330018250,1.6862837678324508e-05,2.1645950282384256e-05
C1782188042,1.6862837678324508e-05,1.196537868233915e-05
C2038556753,1.6862837678324508e-05,1.196537868233915e-05
M1007988516,1.6862837678324508e-05,2.1645950282384256e-05
C44782905,1.6862837678324508e-05,1.196537868233915e-05
C1929716164,3.3725675356649016e-05,3.132652188242936e-05
C1129518268,1.6862837678324508e-05,1.196537868233915e-05
C752309671,1.6862837678324508e-05,2.1645950282384256e-05
C620031072,1.6862837678324508e-05,1.196537868233915e-05
C1272298064,1.6862837678324508e-05,2.1645950282384256e-05
C1887431027,1.6862837678324508e-05,1.196537868233915e-05
C1916817422,1.6862837678324508e-05,2.1645950282384256e-05
C1509368768,1.6862837678324508e-05,1.196537868233915e-05
C1568586188,1.6862837678324508e-05,2.1645950282384256e-05
C1924133944,1.6862837678324508e-05,1.196537868233915e-05
C816128621,1.6862837678324508e-05,2.1645950282384256e-05
C1589262784,1.6862837678324508e-05,1.196537868233915e-05
M176703290,1.6862837678324508e-05,2.1645950282384256e-05
C135085414,1.6862837678324508e-05,1.196537868233915e-05
C2025892351,1.6862837678324508e-05,2.1645950282384256e-05
C416217929,1.6862837678324508e-05,1.196537868233915e-05
C879456321,1.6862837678324508e-05,2.1645950282384256e-05
C1711078994,1.6862837678324508e-05,1.196537868233915e-05
C563004957,1.6862837678324508e-05,2.1645950282384256e-05
C812317392,1.6862837678324508e-05,1.196537868233915e-05
C1459720172,1.6862837678324508e-05,2.1645950282384256e-05
C2050136000,1.6862837678324508e-05,1.196537868233915e-05
C453749910,1.6862837678324508e-05,2.1645950282384256e-05
C856355462,1.6862837678324508e-05,1.196537868233915e-05
M653571940,1.6862837678324508e-05,2.1645950282384256e-05
C891583066,1.6862837678324508e-05,1.196537868233915e-05
C364377175,1.6862837678324508e-05,2.1645950282384256e-05
C606325964,1.6862837678324508e-05,1.196537868233915e-05
C1301517053,1.6862837678324508e-05,2.1645950282384256e-05
C1392768804,1.6862837678324508e-05,1.196537868233915e-05
C553518779,1.6862837678324508e-05,2.1645950282384256e-05
C1168243878,1.6862837678324508e-05,1.196537868233915e-05
M181190392,1.6862837678324508e-05,2.1645950282384256e-05
C2064292455,1.6862837678324508e-05,1.196537868233915e-05
C1649590507,1.6862837678324508e-05,2.1645950282384256e-05
C2031804926,1.6862837678324508e-05,1.196537868233915e-05
C2077458862,1.6862837678324508e-05,2.1645950282384256e-05
C1899024544,1.6862837678324508e-05,1.196537868233915e-05
M1634749021,1.6862837678324508e-05,2.1645950282384256e-05
C478374421,1.6862837678324508e-05,1.196537868233915e-05
C956842519,1.6862837678324508e-05,2.1645950282384256e-05
C358633579,1.6862837678324508e-05,1.196537868233915e-05
M1649446737,1.6862837678324508e-05,2.1645950282384256e-05
C901507530,1.6862837678324508e-05,1.196537868233915e-05
C531573375,1.6862837678324508e-05,2.1645950282384256e-05
C643089606,1.6862837678324508e-05,1.196537868233915e-05
M2129062507,1.6862837678324508e-05,2.1645950282384256e-05
C452254162,1.6862837678324508e-05,1.196537868233915e-05
M1040691553,1.6862837678324508e-05,2.1645950282384256e-05
C737898694,1.6862837678324508e-05,1.196537868233915e-05
M444180377,1.6862837678324508e-05,2.1645950282384256e-05
C2022570405,1.6862837678324508e-05,1.196537868233915e-05
C1061159803,1.6862837678324508e-05,2.1645950282384256e-05
C1983333264,1.6862837678324508e-05,1.196537868233915e-05
C2044225062,1.6862837678324508e-05,2.1645950282384256e-05
C1259722851,1.6862837678324508e-05,1.196537868233915e-05
M2040109168,1.6862837678324508e-05,2.1645950282384256e-05
C1889728554,1.6862837678324508e-05,1.196537868233915e-05
M1741219345,1.6862837678324508e-05,2.1645950282384256e-05
C1491542954,1.6862837678324508e-05,1.196537868233915e-05
C427905661,1.6862837678324508e-05,2.1645950282384256e-05
C764924241,1.6862837678324508e-05,1.196537868233915e-05
C1829058260,3.3725675356649016e-05,3.132652188242936e-05
C1659313589,1.6862837678324508e-05,1.196537868233915e-05
M1949902122,1.6862837678324508e-05,2.1645950282384256e-05
C1097235011,1.6862837678324508e-05,1.196537868233915e-05
M1381675673,1.6862837678324508e-05,2.1645950282384256e-05
C374918165,1.6862837678324508e-05,1.196537868233915e-05
M980228394,1.6862837678324508e-05,2.1645950282384256e-05
C883245637,1.6862837678324508e-05,1.196537868233915e-05
C1173469530,1.6862837678324508e-05,2.1645950282384256e-05
C586401850,1.6862837678324508e-05,1.196537868233915e-05
C92368012,1.6862837678324508e-05,2.1645950282384256e-05
C1001305128,1.6862837678324508e-05,1.196537868233915e-05
C1358665172,1.6862837678324508e-05,2.1645950282384256e-05
C1041270082,1.6862837678324508e-05,1.196537868233915e-05
C2054044587,1.6862837678324508e-05,2.1645950282384256e-05
C1752246970,1.6862837678324508e-05,1.196537868233915e-05
C1365398942,1.6862837678324508e-05,2.1645950282384256e-05
C470567321,1.6862837678324508e-05,1.196537868233915e-05
M1708734997,1.6862837678324508e-05,2.1645950282384256e-05
C1141156942,1.6862837678324508e-05,1.196537868233915e-05
M1804375940,1.6862837678324508e-05,2.1645950282384256e-05
C2106279317,1.6862837678324508e-05,1.196537868233915e-05
M530236084,1.6862837678324508e-05,2.1645950282384256e-05
C1810974237,1.6862837678324508e-05,1.196537868233915e-05
M1423456333,1.6862837678324508e-05,2.1645950282384256e-05
C515368725,1.6862837678324508e-05,1.196537868233915e-05
C101345332,1.6862837678324508e-05,1.196537868233915e-05
C323839172,1.6862837678324508e-05,2.1645950282384256e-05
C509530011,1.6862837678324508e-05,1.196537868233915e-05
C1301587512,1.6862837678324508e-05,2.1645950282384256e-05
C1607656800,1.6862837678324508e-05,1.196537868233915e-05
C1845652507,1.6862837678324508e-05,2.1645950282384256e-05
C132064494,1.6862837678324508e-05,1.196537868233915e-05
M1456043663,1.6862837678324508e-05,2.1645950282384256e-05
C1317282467,1.6862837678324508e-05,1.196537868233915e-05
C988614529,1.6862837678324508e-05,2.1645950282384256e-05
C248068935,1.6862837678324508e-05,1.196537868233915e-05
M924873260,1.6862837678324508e-05,2.1645950282384256e-05
C1230292382,1.6862837678324508e-05,1.196537868233915e-05
C799471523,1.6862837678324508e-05,2.1645950282384256e-05
C1204928049,1.6862837678324508e-05,1.196537868233915e-05
C1203708620,1.6862837678324508e-05,1.196537868233915e-05
M763680711,1.6862837678324508e-05,2.1645950282384256e-05
C1459764914,1.6862837678324508e-05,1.196537868233915e-05
C73758297,1.6862837678324508e-05,2.1645950282384256e-05
C173822893,1.6862837678324508e-05,1.196537868233915e-05
C1382692605,1.6862837678324508e-05,2.1645950282384256e-05
C1055218030,1.6862837678324508e-05,1.196537868233915e-05
C369547511,1.6862837678324508e-05,2.1645950282384256e-05
C394230662,1.6862837678324508e-05,1.196537868233915e-05
C1660131974,1.6862837678324508e-05,2.1645950282384256e-05
C854964122,1.6862837678324508e-05,1.196537868233915e-05
C1486752851,1.6862837678324508e-05,2.1645950282384256e-05
C1466786150,1.6862837678324508e-05,1.196537868233915e-05
M279945200,1.6862837678324508e-05,2.1645950282384256e-05
C1643676611,1.6862837678324508e-05,1.196537868233915e-05
M115972105,1.6862837678324508e-05,2.1645950282384256e-05
C1512397312,1.6862837678324508e-05,1.196537868233915e-05
C1785692361,1.6862837678324508e-05,2.1645950282384256e-05
C602594133,1.6862837678324508e-05,1.196537868233915e-05
C390247362,1.6862837678324508e-05,2.1645950282384256e-05
C1072811573,1.6862837678324508e-05,1.196537868233915e-05
C1438776235,1.6862837678324508e-05,2.1645950282384256e-05
C2097988555,1.6862837678324508e-05,1.196537868233915e-05
M1711338544,1.6862837678324508e-05,2.1645950282384256e-05
C308811557,1.6862837678324508e-05,1.196537868233915e-05
C1343508939,1.6862837678324508e-05,2.1645950282384256e-05
C1044055721,1.6862837678324508e-05,1.196537868233915e-05
C1178949826,1.6862837678324508e-05,2.1645950282384256e-05
C1200202052,1.6862837678324508e-05,1.196537868233915e-05
M1047922954,1.6862837678324508e-05,2.1645950282384256e-05
C878385318,1.6862837678324508e-05,1.196537868233915e-05
C1192534085,1.6862837678324508e-05,2.1645950282384256e-05
C1576309300,1.6862837678324508e-05,1.196537868233915e-05
C2075713713,1.6862837678324508e-05,2.1645950282384256e-05
C1717863242,1.6862837678324508e-05,1.196537868233915e-05
C2146998697,1.6862837678324508e-05,2.1645950282384256e-05
C1045886144,1.6862837678324508e-05,1.196537868233915e-05
M1747825160,1.6862837678324508e-05,2.1645950282384256e-05
C1826278875,1.6862837678324508e-05,1.196537868233915e-05
C1627517733,1.6862837678324508e-05,2.1645950282384256e-05
C1253115413,1.6862837678324508e-05,1.196537868233915e-05
C1047501215,1.6862837678324508e-05,2.1645950282384256e-05
C1752755134,1.6862837678324508e-05,1.196537868233915e-05
C32406846,1.6862837678324508e-05,2.1645950282384256e-05
C308525201,1.6862837678324508e-05,1.196537868233915e-05
C969901569,1.6862837678324508e-05,2.1645950282384256e-05
C755750114,1.6862837678324508e-05,1.196537868233915e-05
M1009118228,1.6862837678324508e-05,2.1645950282384256e-05
C1609100550,1.6862837678324508e-05,1.196537868233915e-05
C1438610960,1.6862837678324508e-05,2.1645950282384256e-05
C860565440,1.6862837678324508e-05,1.196537868233915e-05
C570409417,1.6862837678324508e-05,2.1645950282384256e-05
C139184791,1.6862837678324508e-05,1.196537868233915e-05
M631797742,1.6862837678324508e-05,2.1645950282384256e-05
C132634623,1.6862837678324508e-05,1.196537868233915e-05
C129668912,1.6862837678324508e-05,2.1645950282384256e-05
C1425550210,1.6862837678324508e-05,1.196537868233915e-05
C1605952306,1.6862837678324508e-05,2.1645950282384256e-05
C487834355,1.6862837678324508e-05,1.196537868233915e-05
C140206277,1.6862837678324508e-05,2.1645950282384256e-05
C1239339978,1.6862837678324508e-05,1.196537868233915e-05
M1409183355,1.6862837678324508e-05,2.1645950282384256e-05
C702484463,1.6862837678324508e-05,1.196537868233915e-05
C1780577507,1.6862837678324508e-05,2.1645950282384256e-05
C460031752,1.6862837678324508e-05,1.196537868233915e-05
C1621700635,1.6862837678324508e-05,2.1645950282384256e-05
C112226125,1.6862837678324508e-05,1.196537868233915e-05
C1296842312,1.6862837678324508e-05,2.1645950282384256e-05
C1080351223,1.6862837678324508e-05,1.196537868233915e-05
C2027772769,1.6862837678324508e-05,2.1645950282384256e-05
C1497230506,1.6862837678324508e-05,1.196537868233915e-05
C907317376,1.6862837678324508e-05,2.1645950282384256e-05
C1526982283,1.6862837678324508e-05,1.196537868233915e-05
C1231022176,1.6862837678324508e-05,2.1645950282384256e-05
C309610944,1.6862837678324508e-05,1.196537868233915e-05
M469874331,1.6862837678324508e-05,2.1645950282384256e-05
C1111776776,1.6862837678324508e-05,1.196537868233915e-05
C772676303,1.6862837678324508e-05,2.1645950282384256e-05
C1232214589,1.6862837678324508e-05,1.196537868233915e-05
M489944733,1.6862837678324508e-05,2.1645950282384256e-05
C812608874,1.6862837678324508e-05,1.196537868233915e-05
C2094989725,1.6862837678324508e-05,2.1645950282384256e-05
C1454088099,1.6862837678324508e-05,1.196537868233915e-05
C74669794,1.6862837678324508e-05,2.1645950282384256e-05
C1244444707,1.6862837678324508e-05,1.196537868233915e-05
C229475389,1.6862837678324508e-05,2.1645950282384256e-05
C1790447393,1.6862837678324508e-05,1.196537868233915e-05
C290522291,1.6862837678324508e-05,2.1645950282384256e-05
C1225710352,1.6862837678324508e-05,1.196537868233915e-05
M46099417,1.6862837678324508e-05,2.1645950282384256e-05
C1143225142,1.6862837678324508e-05,1.196537868233915e-05
C450293175,1.6862837678324508e-05,2.1645950282384256e-05
C1151433612,1.6862837678324508e-05,1.196537868233915e-05
C1906898732,1.6862837678324508e-05,2.1645950282384256e-05
C1456069619,1.6862837678324508e-05,1.196537868233915e-05
C1713348836,1.6862837678324508e-05,2.1645950282384256e-05
C1867700449,1.6862837678324508e-05,1.196537868233915e-05
M795120741,1.6862837678324508e-05,2.1645950282384256e-05
C1592636958,1.6862837678324508e-05,1.196537868233915e-05
M701501878,1.6862837678324508e-05,2.1645950282384256e-05
C1109587365,1.6862837678324508e-05,1.196537868233915e-05
C1126569136,1.6862837678324508e-05,2.1645950282384256e-05
C454744382,1.6862837678324508e-05,1.196537868233915e-05
M1995416272,1.6862837678324508e-05,2.1645950282384256e-05
C1174025507,1.6862837678324508e-05,1.196537868233915e-05
C1763040255,1.6862837678324508e-05,2.1645950282384256e-05
C312150812,1.6862837678324508e-05,1.196537868233915e-05
C90744498,1.6862837678324508e-05,2.1645950282384256e-05
C753043616,1.6862837678324508e-05,1.196537868233915e-05
C2010658112,1.6862837678324508e-05,2.1645950282384256e-05
C2144475029,1.6862837678324508e-05,1.196537868233915e-05
M1147045808,1.6862837678324508e-05,2.1645950282384256e-05
C1203768786,1.6862837678324508e-05,1.196537868233915e-05
M837661044,1.6862837678324508e-05,2.1645950282384256e-05
C279267167,1.6862837678324508e-05,1.196537868233915e-05
C2100637979,1.6862837678324508e-05,2.1645950282384256e-05
C217162703,1.6862837678324508e-05,1.196537868233915e-05
M734870636,1.6862837678324508e-05,2.1645950282384256e-05
C1491562828,1.6862837678324508e-05,1.196537868233915e-05
M1253924023,1.6862837678324508e-05,2.1645950282384256e-05
C1472473210,1.6862837678324508e-05,1.196537868233915e-05
C128504843,1.6862837678324508e-05,2.1645950282384256e-05
C1564145884,1.6862837678324508e-05,1.196537868233915e-05
M1576785195,1.6862837678324508e-05,2.1645950282384256e-05
C521536026,1.6862837678324508e-05,1.196537868233915e-05
M1118270061,1.6862837678324508e-05,2.1645950282384256e-05
C2145700934,1.6862837678324508e-05,1.196537868233915e-05
M102464988,1.6862837678324508e-05,2.1645950282384256e-05
C1243709408,1.6862837678324508e-05,1.196537868233915e-05
M2055109045,1.6862837678324508e-05,2.1645950282384256e-05
C1068712613,1.6862837678324508e-05,1.196537868233915e-05
M814726896,1.6862837678324508e-05,2.1645950282384256e-05
C2070750670,1.6862837678324508e-05,1.196537868233915e-05
C894252414,1.6862837678324508e-05,2.1645950282384256e-05
C825368062,1.6862837678324508e-05,1.196537868233915e-05
C700341582,1.6862837678324508e-05,2.1645950282384256e-05
C581410631,1.6862837678324508e-05,1.196537868233915e-05
C1617667761,1.6862837678324508e-05,2.1645950282384256e-05
C48885252,1.6862837678324508e-05,1.196537868233915e-05
C66441361,1.6862837678324508e-05,2.1645950282384256e-05
C1404880333,1.6862837678324508e-05,1.196537868233915e-05
C1520366382,1.6862837678324508e-05,2.1645950282384256e-05
C1252672567,1.6862837678324508e-05,1.196537868233915e-05
M1824926915,1.6862837678324508e-05,2.1645950282384256e-05
C960477834,1.6862837678324508e-05,1.196537868233915e-05
C1141349007,1.6862837678324508e-05,2.1645950282384256e-05
C1741841229,1.6862837678324508e-05,1.196537868233915e-05
M136242717,1.6862837678324508e-05,2.1645950282384256e-05
C1255289154,1.6862837678324508e-05,1.196537868233915e-05
C1360650266,1.6862837678324508e-05,2.1645950282384256e-05
C1551807153,1.6862837678324508e-05,1.196537868233915e-05
C1806835500,1.6862837678324508e-05,2.1645950282384256e-05
C1621186134,1.6862837678324508e-05,1.196537868233915e-05
M1631032640,1.6862837678324508e-05,2.1645950282384256e-05
C1621121182,1.6862837678324508e-05,1.196537868233915e-05
M257404327,1.6862837678324508e-05,2.1645950282384256e-05
C710301133,1.6862837678324508e-05,1.196537868233915e-05
M712609703,1.6862837678324508e-05,2.1645950282384256e-05
C570248948,1.6862837678324508e-05,1.196537868233915e-05
C631713399,1.6862837678324508e-05,2.1645950282384256e-05
C1544378711,1.6862837678324508e-05,1.196537868233915e-05
M1847956035,1.6862837678324508e-05,2.1645950282384256e-05
C143959516,1.6862837678324508e-05,1.196537868233915e-05
C1255693786,1.6862837678324508e-05,2.1645950282384256e-05
C851429915,1.6862837678324508e-05,1.196537868233915e-05
C1788392812,1.6862837678324508e-05,2.1645950282384256e-05
C1279751262,1.6862837678324508e-05,1.196537868233915e-05
M1492912369,1.6862837678324508e-05,2.1645950282384256e-05
C1305735966,1.6862837678324508e-05,1.196537868233915e-05
C1316301165,1.6862837678324508e-05,2.1645950282384256e-05
C2006341165,1.6862837678324508e-05,1.196537868233915e-05
C2054399889,1.6862837678324508e-05,2.1645950282384256e-05
C1366971634,1.6862837678324508e-05,1.196537868233915e-05
C1396848117,1.6862837678324508e-05,2.1645950282384256e-05
C1376693943,1.6862837678324508e-05,1.196537868233915e-05
M1422050744,1.6862837678324508e-05,2.1645950282384256e-05
C1556079576,1.6862837678324508e-05,1.196537868233915e-05
C1413062442,1.6862837678324508e-05,2.1645950282384256e-05
C1358510467,1.6862837678324508e-05,1.196537868233915e-05
M848778241,1.6862837678324508e-05,2.1645950282384256e-05
C764845871,1.6862837678324508e-05,1.196537868233915e-05
M1042580465,1.6862837678324508e-05,2.1645950282384256e-05
C1796786232,1.6862837678324508e-05,1.196537868233915e-05
M1923146526,1.6862837678324508e-05,2.1645950282384256e-05
C1851767979,1.6862837678324508e-05,1.196537868233915e-05
M15718816,1.6862837678324508e-05,2.1645950282384256e-05
C856554763,1.6862837678324508e-05,1.196537868233915e-05
C1132318072,1.6862837678324508e-05,2.1645950282384256e-05
C474979440,1.6862837678324508e-05,1.196537868233915e-05
M1285323658,1.6862837678324508e-05,2.1645950282384256e-05
C801854178,1.6862837678324508e-05,1.196537868233915e-05
C1936193967,1.6862837678324508e-05,2.1645950282384256e-05
C69481753,1.6862837678324508e-05,1.196537868233915e-05
M1233599867,1.6862837678324508e-05,2.1645950282384256e-05
C922542007,1.6862837678324508e-05,1.196537868233915e-05
C1737721814,1.6862837678324508e-05,2.1645950282384256e-05
C1337237077,1.6862837678324508e-05,1.196537868233915e-05
C2136518915,1.6862837678324508e-05,2.1645950282384256e-05
C135786723,1.6862837678324508e-05,1.196537868233915e-05
C1650214625,1.6862837678324508e-05,2.1645950282384256e-05
C389278021,1.6862837678324508e-05,1.196537868233915e-05
C246324048,1.6862837678324508e-05,2.1645950282384256e-05
C1923809752,1.6862837678324508e-05,1.196537868233915e-05
M1223726248,1.6862837678324508e-05,2.1645950282384256e-05
C26945642,1.6862837678324508e-05,1.196537868233915e-05
C1203910091,1.6862837678324508e-05,2.1645950282384256e-05
C1176971020,1.6862837678324508e-05,1.196537868233915e-05
M227123550,1.6862837678324508e-05,2.1645950282384256e-05
C1349686739,1.6862837678324508e-05,1.196537868233915e-05
C861702902,1.6862837678324508e-05,2.1645950282384256e-05
C246703376,1.6862837678324508e-05,1.196537868233915e-05
C1827696797,1.6862837678324508e-05,2.1645950282384256e-05
C723864646,1.6862837678324508e-05,1.196537868233915e-05
M936075936,1.6862837678324508e-05,2.1645950282384256e-05
C2124149991,1.6862837678324508e-05,1.196537868233915e-05
C1092577223,1.6862837678324508e-05,2.1645950282384256e-05
C173606510,1.6862837678324508e-05,1.196537868233915e-05
M1774987567,1.6862837678324508e-05,2.1645950282384256e-05
C1295673318,1.6862837678324508e-05,1.196537868233915e-05
C1994546608,1.6862837678324508e-05,2.1645950282384256e-05
C1041417983,1.6862837678324508e-05,1.196537868233915e-05
C2063741306,1.6862837678324508e-05,2.1645950282384256e-05
C357399026,1.6862837678324508e-05,1.196537868233915e-05
M1386469433,1.6862837678324508e-05,2.1645950282384256e-05
C120407040,1.6862837678324508e-05,1.196537868233915e-05
M23456415,1.6862837678324508e-05,2.1645950282384256e-05
C1542715748,1.6862837678324508e-05,1.196537868233915e-05
C845005550,1.6862837678324508e-05,2.1645950282384256e-05
C1675275714,1.6862837678324508e-05,1.196537868233915e-05
C230900122,1.6862837678324508e-05,2.1645950282384256e-05
C490119311,1.6862837678324508e-05,1.196537868233915e-05
C1129416886,1.6862837678324508e-05,2.1645950282384256e-05
C169313036,1.6862837678324508e-05,1.196537868233915e-05
C1019906844,1.6862837678324508e-05,2.1645950282384256e-05
C305170282,1.6862837678324508e-05,1.196537868233915e-05
C766442013,1.6862837678324508e-05,2.1645950282384256e-05
C1663949759,1.6862837678324508e-05,1.196537868233915e-05
C832093676,1.6862837678324508e-05,2.1645950282384256e-05
C1706822496,1.6862837678324508e-05,1.196537868233915e-05
